pass,product,variable,kind,decided_by,basis,evidence
pass1,plus-ai,commercial_use_lowest_tier,vendor_silence,pattern,silence signal: \bnot stated\b,"Terms grant a license to use the Service ""solely for your own internal business purposes"" and prohibit reselling/redistributing the Service itself — this restricts use of the SOFTWARE, not stated as a right to (or restriction on) commercial use of generated presentation OUTPUTS. No pricing-page feature-grid row addresses commercial use of outputs by tier. Documents do not address the construct this variable measures."
pass1,plus-ai,watermark_removal_tier,vendor_silence,hand,HAND. Terms read in full and the feature grid read across all four paid tiers; no row or clause addresses watermarking or branding of generated presentations at any tier.,Terms of service reviewed in full; pricing-page feature grid reviewed for all four paid tiers; no row or clause addresses watermarking or branding of generated presentations at any tier.
pass1,quillbot,free_plan_watermark,vendor_silence,hand,"HAND. Absent from the pricing page, both Terms documents and all three help-centre articles read. Correctly not not_applicable: the bundle includes an image generator, an output type that could carry a watermark.","""watermark""/""branding"" not mentioned in the pricing page, either Terms document, or any of the three help-center articles read; not coded not_applicable because Premium's bundle includes an AI Image Generator, an output type that could carry one, so absence of the construct is not positively established"
pass1,quillbot,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"the product does meter some generation (e.g. Image Generator 300/month, AI Presentation Generator 30/month on Premium), so not_applicable's ""no metered generation step at all"" bar is not met, yet no document read states what happens to the count on a failed/errored generation"
pass1,quillbot,watermark_removal_tier,vendor_silence,hand,"HAND. Same absence across the same documents, same reason for not coding not_applicable.","""watermark"" not mentioned in any document read; not coded not_applicable for the same reason as free_plan_watermark (product bundle includes image generation)"
pass1,recraft,free_plan_watermark,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b","no watermark/branding statement found on the pricing page, credits docs, free-plan docs, or terms for free-tier outputs specifically"
pass1,recraft,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bneither states\b,credits doc read in full (full operation table plus 'Credit types and expiration' section) and pricing FAQ read in full; neither states whether a failed/errored generation consumes a credit
pass1,recraft,watermark_removal_tier,vendor_silence,pattern,"silence signal: \bno\b.{0,50}\b(?:located|found)\b","no watermark statement found for any tier in the pricing page, credits/free-plan docs, or terms"
pass1,resume-io,headline_billing_basis,instrument_gap,pattern,format/construct signal: \bclosed value list\b,"Card states 'Auto-renews to $49.95 billed every 3 months' -- a quarterly recurring cadence. The variable's closed value list (per_month_billed_annually/monthly, per_seat_per_month, one_time, usage_based) has no category for a quarterly cadence, so unknown is coded rather than forcing an inaccurate category; true cadence quoted here and in coder_note."
pass1,resume-io,free_plan_watermark,vendor_silence,pattern,silence signal: \bno (?:such )?(?:clause|commitment|figure|mention)\b,"No mention of 'watermark' or output branding found anywhere in the pricing page, ToS, billing FAQ, or the free-usage help article ('How can I use resume.io for free?')."
pass1,resume-io,trial_card_required,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing page, billing FAQ, ToS, right-of-withdrawal page) states whether payment details/a card are required to start the $2.95 trial. Per instrument rule, inference from the existence of the $2.95 charge itself is barred, so this stays unknown rather than being inferred."
pass1,resume-io,commercial_use_lowest_tier,vendor_silence,pattern,silence signal: \bno document\b,"The output (resume/cover letter) exists and is owned by the user (see output_ownership_statement), but no document addresses whether the user may use it commercially. ToS Intellectual Property Rights clause restricts commercial exploitation of the Platform's own template/software 'Content' and 'Marks' without permission -- that governs the vendor's own IP, not a commercial-use license over the user's finished, user-owned output. Silence on the output itself makes this unknown, not not_applicable."
pass1,resume-io,watermark_removal_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing page, ToS, billing FAQ, free-usage help article) mentions watermarking or branding of outputs at any tier. Output format (PDF/TXT) is the kind of artifact that could carry a watermark in principle, so this is not coded not_applicable."
pass1,revid-ai,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bnot addressed\b,"Not addressed in the Terms, the 26-question FAQ, the features page, or the API documentation. None of the sources checked describe what happens to credits on a failed or errored generation."
pass1,revid-ai,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno statement\b,"No statement found committing to notify the buyer before a renewal charge, in the Terms, the FAQ, or the features page."
pass1,revid-ai,watermark_removal_tier,vendor_silence,pattern,silence signal: \bdoes not appear\b,"The word 'watermark' does not appear on the pricing page, in the Terms, in the FAQ, or on the features page."
pass1,revid-ai,usage_cap_quantified,vendor_silence,pattern,silence signal: \bstates no\b,"Hobby's card states no numeric limit of any kind (no credits, no export count, no resolution cap, not even an 'unlimited' claim). The FAQ and features page describe plan credit allocations only for Growth ($39/2,000 credits) and Ultra/Elite, never for a plan named Hobby."
pass1,rezi,free_plan_watermark,vendor_silence,pattern,silence signal: \bnone (?:of the documents )?(?:state|address|mention),"The full feature compare table (18+ rows) contains no watermark or branding row at all; https://www.rezi.ai/legal, the two help-center Subscription Plans articles, and the Cancellation Policy article were also read and none mentions a watermark in either direction. A silent pricing table is unknown per the variable's own decision rule."
