product_id,variable,value,unknown_kind,attribution_decided_by,source,evidence,row_provenance
faceless-so,refund_policy_location,help_center,,,https://faceless.so/,"DECIDED. This is the JUDGMENT CALL pass1 itself flagged: the refund statement sits on the home page, not the literal /pricing URL, and the value list has no 'other official vendor page' class distinct from the four named ones. Disputed: pass1=pricing_page (its own flagged best-fit), for-cause=unknown (cascading from its refund_policy_exists=unknown, now resolved above). Neither prior value is used. Rule applied: protocol 6.2's contractual-variable authority table, which folds 'billing and order help articles' into the documentation/help-center class (rank 2), distinct from the live pricing page (rank 3) and from 'other official vendor pages' (rank 4, which the value list does not separately offer). The home-page FAQ is a categorized Q&A resource (Getting Started/Monetization & Ownership/Features/Billing & Pricing) answering support-style questions -- textbook help-center content in form and function, even though hosted on the home page rather than a separate /help URL. Coding it pricing_page would also be internally inconsistent with how this SAME record uses pricing_page elsewhere (credit_rate_location, annual_condition_disclosure) to mean strictly the literal /pricing URL, where this content does not in fact appear -- confirmed directly: pricing-raw.html's own 9-item <details> FAQ contains zero occurrences of 'refund'. help_center is the closest fit that does not overstate proximity to the price the buyer is looking at. Only one document states a refund position at all (no 'multiple'). Matches neither prior coding; flagged as a genuine instrument gap worth a named 'other vendor page' value in a future codebook version.",adjudicated
faceless-so,commercial_use_lowest_tier,lowest_paid,,,https://faceless.so/pricing,"DEPENDENT on free_plan_exists=no above; not re-argued. Disputed: pass1=free, for-cause=lowest_paid. Home FAQ and pricing-page <details> FAQ both state unqualified, tier-independent grants ('you fully own the rights to all videos, including commercial use' / 'Yes. You fully own the rights to all videos.'). With no free tier to attach 'free' to, the grant applies from the lowest tier that exists, which is the entry paid tier, Starter. Matches for-cause.",adjudicated
faceless-so,watermark_removal_tier,no_watermark,,,https://faceless.so/pricing,"DEPENDENT on free_plan_exists=no above; not re-argued. Disputed: pass1=lowest_paid, for-cause=no_watermark. Rule applied: decision rule 1, 'no_watermark means documents state that no tier applies a watermark.' 'No watermark' is listed as an included feature on all four published, generally-available tiers (Starter/Growth/Influencer/Ultra); with no free tier to leave unstated, every tier the documents publish a feature list for says no watermark. (Enterprise is sales-gated with no published feature list either way and is not treated as a tier for this purpose, consistent with how it is excluded from entry-tier selection.) Matches for-cause.",adjudicated
faceless-so,output_ownership_statement,user_owns,,,https://faceless.so/pricing,"AGREED. Home FAQ, pricing FAQ, and pricing-page benefits list ('100% content ownership') all state unqualified ownership. Terms of Service Section 4 (independently read in full by this adjudicator) covers the Service's own platform IP, not user-generated output -- silence, not a competing statement, so no override scenario applies.",adjudicated
faceless-so,usage_cap_quantified,some_quantified,,,https://faceless.so/pricing,"AGREED. '500 Credits /month' (quantified rate) and '3 Team Members' (quantified standing limit) are numbered; 'Unlimited Series/Exports/Custom Templates' are qualified by the developer docs' unquantified project-cap clause (rule 3 of usage_cap_quantified), so the unlimited claims do not count as quantified.",adjudicated
faceless-so,unquantified_limit_clause,present,,,https://faceless.so/developers/docs/errors-and-rate-limits,"AGREED, and both passes read (not merely searched) the terms in full per the variable's own rule 1: the ToS itself carries no discretionary-use clause, but the developer docs do -- 'usage_limit_reached (403): the team's plan caps its number of video projects and the cap is hit' (errors-and-rate-limits, corroborated verbatim in videos and credits-and-limits) -- no figure given for any plan. This is the exact failure mode the study's own guidance warns adjudicators to check for (a keyword search missing a clause under different words); both passes instead found it, correctly, by reading the developer docs even after the ToS came up empty.",adjudicated
fotor,headline_price_usd,3.33,,,https://www.fotor.com/pricing/,"Entry paid tier ""Fotor Pro"" card shows ""US$3.33"" in large digits with ""/ Month"" beside it as the largest, most prominent price figure, in the page's default (Yearly-preselected) display state. No strikethrough/original price shown for this plan (unlike Pro+ and Max, which show a discounted figure next to a struck-through original). ",primary
fotor,headline_billing_basis,per_month_billed_annually,,,https://www.fotor.com/pricing/,"Fotor Pro card reads ""US$3.33 / Month"" with ""US$39.99 billed yearly."" printed beneath it. No ""per seat""/""per user"" qualifier appears anywhere on the pricing page; Fotor is sold as a single-user subscription with no seat scaling. ",primary
fotor,first_charge_amount_usd,39.99,,,https://www.fotor.com/pricing/,"Default state is Yearly and the headline is a monthly figure; the annual total is stated directly beneath it (""US$39.99 billed yearly.""), so it is read, not computed. ",primary
fotor,mandatory_addon_present,no,,,https://www.fotor.com/termsofservice,"ToS section 6 (Billing for Paid Service) describes only the Subscription fee for Fotor Pro/Pro+ (6.1) and separate optional ""Retail Tokens"" credit top-ups (6.2, not required -- Pro's own 100 credits/month allowance, per the Help Center, already covers the AI Image Generator feature the plan advertises). No required minimum credit purchase, platform fee, or onboarding fee is stated anywhere in the Pro card's feature list or the ToS. ",primary
fotor,annual_condition_disclosure,adjacent,,,https://www.fotor.com/pricing/,"""US$39.99 billed yearly."" sits directly beneath ""US$3.33 / Month"" inside the same Fotor Pro plan card/price block. ",primary
fotor,annual_default_toggle,annual_preselected,,,https://www.fotor.com/pricing/,"""Yearly"" pill is the active/highlighted control (white background, black text) on page load, before any interaction; ""Monthly"" is greyed out/unselected. Confirmed via screenshot. ",primary
fotor,free_plan_exists,yes,,,https://www.fotor.com/pricing/,"""Fotor Basic"" card: ""US$0"", ""Free forever"", CTA ""Get Started"" -- a no-cost plan with no time limit, standing alongside the paid tiers on the same pricing grid. ",primary
fotor,free_plan_cap_documented,some_quantified,,,https://www.fotor.com/pricing/,"Fotor Basic's listed limits split between quantified and not. Quantified (standing, no period needed): ""1 concurrent generation""; ""30-Day Creation Storage Duration""; ""512MB Cloud Storage & Device Sync"". Not quantified: ""Limited Free credits"" (no number at all); ""2 chats with AI Agent"" and ""1 AI Agent task"" (bare action counts with no period stated anywhere in the docs for the free tier -- the same construction as the codebook's own ""100 generations"" does-not-qualify example, since these are consumable actions, not fixed ceilings like concurrency or storage); ""Basic editing tools"", ""Basic templates & collage"", ""Limited effects, fonts, elements"" (no numbers). At least one quantified and at least one not. ",primary
fotor,free_plan_cap_value,1 concurrent generation | 30 days creation storage duration | 512MB cloud storage,,,https://www.fotor.com/pricing/,"Only the quantified free-plan limits, verbatim in structure; see free_plan_cap_documented.",primary
fotor,free_plan_watermark,yes,,,https://www.fotor.com/pricing/,"Fotor Basic's key features list ""Watermarked JPG, PNG & PDF Exports"". Corroborated by the Help Center ""Differences"" article: Pro/Pro+ subscribers get ""downloading watermark-free images"" as a stated membership benefit, implying Basic/free exports are not watermark-free. ",primary
fotor,free_plan_duration,perpetual,,,https://www.fotor.com/pricing/,"""Free forever"" stated directly on the Fotor Basic card; it is presented as a standing tier alongside the paid tiers, with no expiry stated anywhere in the pricing page, ToS, or the Help Center articles read. ",primary
fotor,trial_exists,yes,,,https://support.fotor.com/hc/en-us/articles/4404154276121-How-to-Start-and-Cancel-the-Free-Trial,"""Recently, Fotor provides a 7-day free trial for new registrants. You can unlock all Fotor Pro premium privileges for free..."" -- distinct from the perpetual free Basic plan (Domain 3); this is a time-limited unlock of the entry paid tier (Pro). ",primary
fotor,trial_card_required,unknown,vendor_silence,pattern,https://support.fotor.com/hc/en-us/articles/4404154276121-How-to-Start-and-Cancel-the-Free-Trial,"No document (pricing page, this article, ToS) states whether payment details are required to START the trial. The article states ""You will be charged after the 7-day free trial"" and instructs cancelling in advance to avoid the charge, which implies stored payment details, but implication is not a statement (per codebook's own worked example on this exact pattern). Not inferred from the signup flow, which was not opened. ",primary
